|radians                    |SELECT radians(180);                                                                                                                                                                                     |FAILED |\nFound non-native operators: Project, ColumnarToRow, Scan parquet \nplan: *(1) Project [RADIANS(cast(c0#37360 as double)) AS RADIANS(c0)#37366]\n+- *(1) ColumnarToRow\n   +- FileScan parquet [c0#37360] Batched: true, DataFilters: [], Format: Parquet, Location: InMemoryFileIndex(1 paths)[file:/private/var/folders/89/1t9sctl10zx91__nj2wg3f1h0000gp/T/spark-cd..., PartitionFilters: [], PushedFilters: [], ReadSchema: struct<c0:int>\n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    |DATAFUSIONCLI_PATH env variable not set|
|raise_error                |SELECT raise_error('custom error message');                                                                                                                                                              |FAILED |Job aborted due to stage failure: Task 0 in stage 247.0 failed 1 times, most recent failure: Lost task 0.0 in stage 247.0 (TID 207) (10.176.79.24 executor driver): java.lang.RuntimeException: custom error message\n\tat org.apache.spark.sql.catalyst.expressions.GeneratedClass$GeneratedIteratorForCodegenStage1.processNext(Unknown Source)\n\tat org.apache.spark.sql.execution.BufferedRowIterator.hasNext(BufferedRowIterator.java:43)\n\tat org.apache.spark.sql.execution.WholeStageCodegenEvaluatorFactory$WholeStageCodegenPartitionEvaluator$$anon$1.hasNext(WholeStageCodegenEvaluatorFactory.scala:43)\n\tat org.apache.spark.sql.execution.SparkPlan.$anonfun$getByteArrayRdd$1(SparkPlan.scala:388)\n\tat org.apache.spark.rdd.RDD.$anonfun$mapPartitionsInternal$2(RDD.scala:893)\n\tat org.apache.spark.rdd.RDD.$anonfun$mapPartitionsInternal$2$adapted(RDD.scala:893)\n\tat org.apache.spark.rdd.MapPartitionsRDD.compute(MapPartitionsRDD.scala:52)\n\tat org.apache.spark.rdd.RDD.computeOrReadCheckpoint(RDD.scala:367)\n\tat org.apache.spark.rdd.RDD.iterator(RDD.scala:331)\n\tat org.apache.spark.scheduler.ResultTask.runTask(ResultTask.scala:93)\n\tat org.apache.spark.TaskContext.runTaskWithListeners(TaskContext.scala:166)\n\tat org.apache.spark.scheduler.Task.run(Task.scala:141)\n\tat org.apache.spark.executor.Executor$TaskRunner.$anonfun$run$4(Executor.scala:621)\n\tat org.apache.spark.util.SparkErrorUtils.tryWithSafeFinally(SparkErrorUtils.scala:64)\n\tat org.apache.spark.util.SparkErrorUtils.tryWithSafeFinally$(SparkErrorUtils.scala:61)\n\tat org.apache.spark.util.Utils$.tryWithSafeFinally(Utils.scala:94)\n\tat org.apache.spark.executor.Executor$TaskRunner.run(Executor.scala:624)\n\tat java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149)\n\tat java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624)\n\tat java.lang.Thread.run(Thread.java:750)\n\nDriver stacktrace:                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  |DATAFUSIONCLI_PATH env variable not set|
|rand                       |SELECT rand();                                                                                                                                                                                           |FAILED |Unsupported: Results do not match for query                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          |DATAFUSIONCLI_PATH env variable not set|
|randn                      |SELECT randn();                                                                                                                                                                                          |FAILED |Unsupported: Results do not match for query                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          |DATAFUSIONCLI_PATH env variable not set|
|random                     |SELECT random();                                                                                                                                                                                         |FAILED |Unsupported: Results do not match for query                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          |DATAFUSIONCLI_PATH env variable not set|
|rank                       |SELECT a, b, rank(b) OVER (PARTITION BY a ORDER BY b) FROM VALUES ('A1', 2), ('A1', 1), ('A2', 3), ('A1', 1) tab(a, b);                                                                                  |PASSED |OK                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |DATAFUSIONCLI_PATH env variable not set|
|reduce                     |SELECT reduce(array(1, 2, 3), 0, (acc, x) -> acc + x);                                                                                                                                                   |FAILED |[UNRESOLVED_COLUMN.WITH_SUGGESTION] A column or function parameter with name `acc` cannot be resolved. Did you mean one of the following? [`a`].; line 1 pos 21;\n'Project [unresolvedalias('reduce(a#32587, 0, named_struct(acc, 'acc, x, 'x), ('acc + 'x)), None)]\n+- SubqueryAlias tbl\n   +- View (`tbl`, [a#32587])\n      +- Relation [a#32587] parquet\n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     |DATAFUSIONCLI_PATH env variable not set|
|regexp                     |SELECT regexp('%SystemDrive%\Users\John', '%SystemDrive%\\Users.*');                                                                                                                                     |FAILED |Job aborted due to stage failure: Task 0 in stage 1753.0 failed 1 times, most recent failure: Lost task 0.0 in stage 1753.0 (TID 1465) (10.176.79.24 executor driver): java.util.regex.PatternSyntaxException: Illegal/unsupported escape sequence near index 14\n%SystemDrive%\Users.*\n              ^\n\tat java.util.regex.Pattern.error(Pattern.java:1969)\n\tat java.util.regex.Pattern.escape(Pattern.java:2485)\n\tat java.util.regex.Pattern.atom(Pattern.java:2212)\n\tat java.util.regex.Pattern.sequence(Pattern.java:2144)\n\tat java.util.regex.Pattern.expr(Pattern.java:2010)\n\tat java.util.regex.Pattern.compile(Pattern.java:1702)\n\tat java.util.regex.Pattern.<init>(Pattern.java:1352)\n\tat java.util.regex.Pattern.compile(Pattern.java:1028)\n\tat org.apache.spark.sql.catalyst.expressions.GeneratedClass$GeneratedIteratorForCodegenStage1.processNext(Unknown Source)\n\tat org.apache.spark.sql.execution.BufferedRowIterator.hasNext(BufferedRowIterator.java:43)\n\tat org.apache.spark.sql.execution.WholeStageCodegenEvaluatorFactory$WholeStageCodegenPartitionEvaluator$$anon$1.hasNext(WholeStageCodegenEvaluatorFactory.scala:43)\n\tat org.apache.spark.sql.execution.SparkPlan.$anonfun$getByteArrayRdd$1(SparkPlan.scala:388)\n\tat org.apache.spark.rdd.RDD.$anonfun$mapPartitionsInternal$2(RDD.scala:893)\n\tat org.apache.spark.rdd.RDD.$anonfun$mapPartitionsInternal$2$adapted(RDD.scala:893)\n\tat org.apache.spark.rdd.MapPartitionsRDD.compute(MapPartitionsRDD.scala:52)\n\tat org.apache.spark.rdd.RDD.computeOrReadCheckpoint(RDD.scala:367)\n\tat org.apache.spark.rdd.RDD.iterator(RDD.scala:331)\n\tat org.apache.spark.scheduler.ResultTask.runTask(ResultTask.scala:93)\n\tat org.apache.spark.TaskContext.runTaskWithListeners(TaskContext.scala:166)\n\tat org.apache.spark.scheduler.Task.run(Task.scala:141)\n\tat org.apache.spark.executor.Executor$TaskRunner.$anonfun$run$4(Executor.scala:621)\n\tat org.apache.spark.util.SparkErrorUtils.tryWithSafeFinally(SparkErrorUtils.scala:64)\n\tat org.apache.spark.util.SparkErrorUtils.tryWithSafeFinally$(SparkErrorUtils.scala:61)\n\tat org.apache.spark.util.Utils$.tryWithSafeFinally(Utils.scala:94)\n\tat org.apache.spark.executor.Executor$TaskRunner.run(Executor.scala:624)\n\tat java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149)\n\tat java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624)\n\tat java.lang.Thread.run(Thread.java:750)\n\nDriver stacktrace:                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               |DATAFUSIONCLI_PATH env variable not set|
|regexp_count               |SELECT regexp_count('Steven Jones and Stephen Smith are the best players', 'Ste(v|ph)en');                                                                                                               |FAILED |\nFound non-native operators: Project, ColumnarToRow, Scan parquet \nplan: *(1) Project [size(regexp_extract_all(c0#32549, c1#32550, 0), false) AS regexp_count(c0, c1)#32557]\n+- *(1) ColumnarToRow\n   +- FileScan parquet [c0#32549,c1#32550] Batched: true, DataFilters: [], Format: Parquet, Location: InMemoryFileIndex(1 paths)[file:/private/var/folders/89/1t9sctl10zx91__nj2wg3f1h0000gp/T/spark-f4..., PartitionFilters: [], PushedFilters: [], ReadSchema: struct<c0:string,c1:string>\n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                |DATAFUSIONCLI_PATH env variable not set|
|regexp_extract             |SELECT regexp_extract('100-200', '(\\d+)-(\\d+)', 1);                                                                                                                                                    |FAILED |\nFound non-native operators: Project, ColumnarToRow, Scan parquet \nplan: *(1) Project [regexp_extract(c0#33733, c1#33734, c2#33735) AS regexp_extract(c0, c1, c2)#33743]\n+- *(1) ColumnarToRow\n   +- FileScan parquet [c0#33733,c1#33734,c2#33735] Batched: true, DataFilters: [], Format: Parquet, Location: InMemoryFileIndex(1 paths)[file:/private/var/folders/89/1t9sctl10zx91__nj2wg3f1h0000gp/T/spark-e7..., PartitionFilters: [], PushedFilters: [], ReadSchema: struct<c0:string,c1:string,c2:int>\n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    |DATAFUSIONCLI_PATH env variable not set|
|regexp_extract_all         |SELECT regexp_extract_all('100-200, 300-400', '(\\d+)-(\\d+)', 1);                                                                                                                                       |FAILED |\nFound non-native operators: Project, ColumnarToRow, Scan parquet \nplan: *(1) Project [regexp_extract_all(c0#37390, c1#37391, c2#37392) AS regexp_extract_all(c0, c1, c2)#37400]\n+- *(1) ColumnarToRow\n   +- FileScan parquet [c0#37390,c1#37391,c2#37392] Batched: true, DataFilters: [], Format: Parquet, Location: InMemoryFileIndex(1 paths)[file:/private/var/folders/89/1t9sctl10zx91__nj2wg3f1h0000gp/T/spark-5c..., PartitionFilters: [], PushedFilters: [], ReadSchema: struct<c0:string,c1:string,c2:int>\n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            |DATAFUSIONCLI_PATH env variable not set|
|regexp_instr               |SELECT regexp_instr('user@spark.apache.org', '@[^.]*');                                                                                                                                                  |FAILED |\nFound non-native operators: Project, ColumnarToRow, Scan parquet \nplan: *(1) Project [regexp_instr(c0#37190, c1#37191, 0) AS regexp_instr(c0, c1, 0)#37198]\n+- *(1) ColumnarToRow\n   +- FileScan parquet [c0#37190,c1#37191] Batched: true, DataFilters: [], Format: Parquet, Location: InMemoryFileIndex(1 paths)[file:/private/var/folders/89/1t9sctl10zx91__nj2wg3f1h0000gp/T/spark-e3..., PartitionFilters: [], PushedFilters: [], ReadSchema: struct<c0:string,c1:string>\n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                |DATAFUSIONCLI_PATH env variable not set|
|regexp_like                |SELECT regexp_like('%SystemDrive%\Users\John', '%SystemDrive%\\Users.*');                                                                                                                                |FAILED |Job aborted due to stage failure: Task 0 in stage 2838.0 failed 1 times, most recent failure: Lost task 0.0 in stage 2838.0 (TID 2374) (10.176.79.24 executor driver): java.util.regex.PatternSyntaxException: Illegal/unsupported escape sequence near index 14\n%SystemDrive%\Users.*\n              ^\n\tat java.util.regex.Pattern.error(Pattern.java:1969)\n\tat java.util.regex.Pattern.escape(Pattern.java:2485)\n\tat java.util.regex.Pattern.atom(Pattern.java:2212)\n\tat java.util.regex.Pattern.sequence(Pattern.java:2144)\n\tat java.util.regex.Pattern.expr(Pattern.java:2010)\n\tat java.util.regex.Pattern.compile(Pattern.java:1702)\n\tat java.util.regex.Pattern.<init>(Pattern.java:1352)\n\tat java.util.regex.Pattern.compile(Pattern.java:1028)\n\tat org.apache.spark.sql.catalyst.expressions.GeneratedClass$GeneratedIteratorForCodegenStage1.processNext(Unknown Source)\n\tat org.apache.spark.sql.execution.BufferedRowIterator.hasNext(BufferedRowIterator.java:43)\n\tat org.apache.spark.sql.execution.WholeStageCodegenEvaluatorFactory$WholeStageCodegenPartitionEvaluator$$anon$1.hasNext(WholeStageCodegenEvaluatorFactory.scala:43)\n\tat org.apache.spark.sql.execution.SparkPlan.$anonfun$getByteArrayRdd$1(SparkPlan.scala:388)\n\tat org.apache.spark.rdd.RDD.$anonfun$mapPartitionsInternal$2(RDD.scala:893)\n\tat org.apache.spark.rdd.RDD.$anonfun$mapPartitionsInternal$2$adapted(RDD.scala:893)\n\tat org.apache.spark.rdd.MapPartitionsRDD.compute(MapPartitionsRDD.scala:52)\n\tat org.apache.spark.rdd.RDD.computeOrReadCheckpoint(RDD.scala:367)\n\tat org.apache.spark.rdd.RDD.iterator(RDD.scala:331)\n\tat org.apache.spark.scheduler.ResultTask.runTask(ResultTask.scala:93)\n\tat org.apache.spark.TaskContext.runTaskWithListeners(TaskContext.scala:166)\n\tat org.apache.spark.scheduler.Task.run(Task.scala:141)\n\tat org.apache.spark.executor.Executor$TaskRunner.$anonfun$run$4(Executor.scala:621)\n\tat org.apache.spark.util.SparkErrorUtils.tryWithSafeFinally(SparkErrorUtils.scala:64)\n\tat org.apache.spark.util.SparkErrorUtils.tryWithSafeFinally$(SparkErrorUtils.scala:61)\n\tat org.apache.spark.util.Utils$.tryWithSafeFinally(Utils.scala:94)\n\tat org.apache.spark.executor.Executor$TaskRunner.run(Executor.scala:624)\n\tat java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149)\n\tat java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624)\n\tat java.lang.Thread.run(Thread.java:750)\n\nDriver stacktrace:                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               |DATAFUSIONCLI_PATH env variable not set|
